Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-10-25 15:07:48,Laser Fire !,220,29
2024-10-25 15:07:56,Laser Fire !,220,30
2024-10-25 15:08:04,Laser Fire !,220,17
2024-10-25 15:08:12,Laser Fire !,220,28
2024-10-25 15:08:20,Laser Fire !,220,18
2024-10-25 15:08:28,Laser Fire !,220,15
2024-10-25 15:08:36,Laser Fire !,220,29
2024-10-25 15:08:44,Laser Fire !,220,16
2024-10-25 15:08:52,Laser Fire !,220,24
2024-10-25 15:09:00,Laser Fire !,220,30
2024-10-25 15:09:08,Laser Fire !,220,30
2024-10-25 15:09:16,Laser Fire !,220,19
2024-10-25 15:09:24,Laser Fire !,220,23
2024-10-25 15:09:33,Laser Fire !,220,24
2024-10-25 15:09:41,Laser Fire !,220,23
2024-10-25 15:09:49,Laser Fire !,220,24
2024-10-25 15:09:57,Laser Fire !,220,27
2024-10-25 15:10:05,Laser Fire !,220,20
2024-10-25 15:10:13,Laser Fire !,220,18
2024-10-25 15:10:21,Laser Fire !,220,24
2024-10-25 15:10:29,Laser Fire !,220,28
2024-10-25 15:10:37,Laser Fire !,220,28
2024-10-25 15:10:45,Laser Fire !,220,22
2024-10-25 15:10:53,Laser Fire !,220,21
2024-10-25 15:11:01,Laser Fire !,220,15
2024-10-25 15:11:09,Laser Fire !,220,23
2024-10-25 15:11:17,Laser Fire !,220,17
2024-10-25 15:11:25,Laser Fire !,220,21
2024-10-25 15:11:33,Laser Fire !,220,17
2024-10-25 15:11:41,Laser Fire !,220,17
2024-10-25 15:11:49,Laser Fire !,220,20
2024-10-25 15:11:57,Laser Fire !,220,21
2024-10-25 15:12:05,Laser Fire !,220,28
2024-10-25 15:12:13,Laser Fire !,220,22
2024-10-25 15:12:22,Laser Fire !,220,29
2024-10-25 15:12:30,Laser Fire !,220,15
2024-10-25 15:12:38,Laser Fire !,220,22
2024-10-25 15:12:46,Laser Fire !,220,15
2024-10-25 15:12:54,Laser Fire !,220,22
2024-10-25 15:13:02,Laser Fire !,220,21
2024-10-25 15:13:10,Laser Fire !,220,28
2024-10-25 15:13:18,Laser Fire !,220,18
2024-10-25 15:13:26,Laser Fire !,220,17
2024-10-25 15:13:34,Laser Fire !,220,27
2024-10-25 15:13:42,Laser Fire !,220,19
2024-10-25 15:13:50,Laser Fire !,220,28
2024-10-25 15:13:58,Laser Fire !,220,16
2024-10-25 15:14:06,Laser Fire !,220,23
2024-10-25 15:14:14,Laser Fire !,220,27
2024-10-25 15:14:22,Laser Fire !,220,29
2024-10-25 15:14:30,Laser Fire !,220,15
2024-10-25 15:14:38,Laser Fire !,220,15
2024-10-25 15:14:46,Laser Fire !,220,30
2024-10-25 15:14:54,Laser Fire !,220,24
2024-10-25 15:15:02,Laser Fire !,220,28
2024-10-25 15:15:10,Laser Fire !,220,24
2024-10-25 15:15:19,Laser Fire !,220,27
2024-10-25 15:15:27,Laser Fire !,220,30
2024-10-25 15:15:35,Laser Fire !,220,25
2024-10-25 15:15:43,Laser Fire !,220,25
2024-10-25 15:15:51,Laser Fire !,220,16
2024-10-25 15:15:59,Laser Fire !,220,17
2024-10-25 15:16:07,Laser Fire !,220,15
2024-10-25 15:16:15,Laser Fire !,220,15
2024-10-25 15:16:23,Laser Fire !,220,21
2024-10-25 15:16:31,Laser Fire !,220,24
2024-10-25 15:16:39,Laser Fire !,220,26
2024-10-25 15:16:47,Laser Fire !,220,17
2024-10-25 15:16:55,Laser Fire !,220,21
2024-10-25 15:17:03,Laser Fire !,220,30
2024-10-25 15:17:11,Laser Fire !,220,28
2024-10-25 15:17:19,Laser Fire !,220,19
2024-10-25 15:17:27,Laser Fire !,220,24
2024-10-25 15:17:35,Laser Fire !,220,15
2024-10-25 15:17:43,Laser Fire !,220,24
2024-10-25 15:17:51,Laser Fire !,220,29
2024-10-25 15:17:59,Laser Fire !,220,22
2024-10-25 15:18:08,Laser Fire !,220,27
2024-10-25 15:18:16,Laser Fire !,220,29
2024-10-25 15:18:24,Laser Fire !,220,16
2024-10-25 15:18:32,Laser Fire !,220,30
2024-10-25 15:18:40,Laser Fire !,220,19
2024-10-25 15:18:48,Laser Fire !,220,29
2024-10-25 15:18:56,Laser Fire !,220,22
2024-10-25 15:19:04,Laser Fire !,220,21
2024-10-25 15:19:12,Laser Fire !,220,24
2024-10-25 15:19:20,Laser Fire !,220,20
2024-10-25 15:19:28,Laser Fire !,220,19
2024-10-25 15:19:36,Laser Fire !,220,29
2024-10-25 15:19:44,Laser Fire !,220,17
2024-10-25 15:19:52,Laser Fire !,220,28
