Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-10-25 19:24:50,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:24:58,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:25:06,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:25:14,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:25:22,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:25:30,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:25:38,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:25:46,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:25:54,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:02,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:10,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:18,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:27,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:35,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:43,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:51,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:26:59,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:27:07,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:27:15,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:27:23,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:27:31,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:27:39,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:27:47,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:27:55,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:28:03,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 19:28:11,$ Bad Value,$ Bad Value,$ Bad Value
