Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-10-25 18:43:50,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:43:58,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:44:06,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:44:14,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:44:22,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:44:30,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:44:38,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:44:46,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:44:54,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:02,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:10,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:18,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:26,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:34,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:42,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:51,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:45:59,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:46:07,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:46:15,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:46:23,$ Bad Value,$ Bad Value,$ Bad Value
