Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-05 11:43:57,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:44:05,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 11:44:13,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:44:21,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 11:44:29,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 11:44:37,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 11:44:45,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:44:53,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:45:02,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:45:10,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:45:18,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 11:45:26,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:45:34,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 11:45:42,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 11:45:50,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:45:58,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:46:06,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:46:14,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 11:46:22,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:46:30,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:46:38,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:46:46,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:46:54,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:47:02,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:47:10,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 11:47:18,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:47:26,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:47:34,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 11:47:42,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:47:51,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 11:47:59,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:48:07,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:48:15,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 11:48:23,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:48:31,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:48:39,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:48:47,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 11:48:55,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:49:03,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:49:11,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 11:49:19,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:49:27,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:49:35,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:49:43,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:49:51,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:49:59,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:50:07,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 11:50:15,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 11:50:23,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:50:31,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:50:40,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:50:48,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 11:50:56,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 11:51:04,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 11:51:12,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 11:51:20,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:51:28,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:51:36,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:51:44,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:51:52,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 11:52:00,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:52:08,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:52:16,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 11:52:24,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 11:52:32,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:52:40,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:52:48,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:52:56,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 11:53:04,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 11:53:12,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:53:20,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:53:28,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:53:37,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 11:53:45,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 11:53:53,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 11:54:01,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 11:54:09,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 11:54:17,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 11:54:25,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:54:33,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 11:54:41,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 11:54:49,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:54:57,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:55:05,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:55:13,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 11:55:21,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 11:55:29,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 11:55:37,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:55:45,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 11:55:53,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:56:01,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 11:56:09,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 11:56:17,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 11:56:26,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 11:56:34,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:56:42,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:56:50,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 11:56:58,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:57:06,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:57:14,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 11:57:22,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:57:30,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:57:38,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:57:46,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:57:54,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 11:58:02,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 11:58:10,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 11:58:18,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 11:58:26,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:58:34,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 11:58:42,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 11:58:50,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 11:58:58,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:59:06,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 11:59:15,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 11:59:23,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 11:59:31,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 11:59:39,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 11:59:47,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 11:59:55,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:00:03,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:00:11,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:00:19,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:00:27,Laser Fire !,$QSDELAY 220,$LTEMF 22
2024-11-05 12:00:35,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 12:00:43,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 12:00:51,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:00:59,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:01:07,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 12:01:15,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 12:01:23,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:01:31,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 12:01:39,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 12:01:47,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:01:55,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:02:03,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:02:12,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:02:20,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:02:28,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:02:36,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:02:44,Laser Fire !,$QSDELAY 220,$LTEMF 15
2024-11-05 12:02:52,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:03:00,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:03:08,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:03:16,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 12:03:24,Laser Fire !,$QSDELAY 220,$LTEMF 29
2024-11-05 12:03:32,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 12:03:40,Laser Fire !,$QSDELAY 220,$LTEMF 28
2024-11-05 12:03:48,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:03:56,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 12:04:04,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 12:04:12,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 12:04:20,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:04:28,Laser Fire !,$QSDELAY 220,$LTEMF 26
2024-11-05 12:04:36,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 12:04:44,Laser Fire !,$QSDELAY 220,$LTEMF 23
2024-11-05 12:04:52,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:05:01,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:05:09,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:05:17,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 12:05:25,Laser Fire !,$QSDELAY 220,$LTEMF 20
2024-11-05 12:05:33,Laser Fire !,$QSDELAY 220,$LTEMF 21
2024-11-05 12:05:41,Laser Fire !,$QSDELAY 220,$LTEMF 17
2024-11-05 12:05:49,Laser Fire !,$QSDELAY 220,$LTEMF 25
2024-11-05 12:05:57,Laser Fire !,$QSDELAY 220,$LTEMF 27
2024-11-05 12:06:05,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:06:13,Laser Fire !,$QSDELAY 220,$LTEMF 30
2024-11-05 12:06:21,Laser Fire !,$QSDELAY 220,$LTEMF 24
2024-11-05 12:06:29,Laser Fire !,$QSDELAY 220,$LTEMF 16
2024-11-05 12:06:37,Laser Fire !,$QSDELAY 220,$LTEMF 19
2024-11-05 12:06:45,Laser Fire !,$QSDELAY 220,$LTEMF 18
2024-11-05 12:06:53,Laser Fire !,$QSDELAY 220,$LTEMF 29
