Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-04 18:33:46,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:33:54,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:02,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:10,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:18,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:26,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:35,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:43,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:51,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:34:59,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:35:07,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:35:15,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:35:23,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:35:32,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:35:40,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:35:48,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:35:56,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:36:04,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:36:12,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:36:20,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:36:28,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:36:36,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:36:44,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:36:52,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:00,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:09,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:17,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:25,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:33,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:41,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:49,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:37:57,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:38:05,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:38:13,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:38:21,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:38:29,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:38:37,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:38:45,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:38:53,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:39:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:39:09,$ Bad Value,$ Bad Value,$ Bad Value
