Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-04 20:21:00,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:21:11,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:21:22,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:21:33,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:21:44,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:21:55,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:22:06,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:22:17,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:22:28,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:22:39,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:22:50,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:23:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:23:12,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:23:23,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:23:35,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:23:46,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:23:57,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:24:08,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:24:19,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:24:30,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:24:41,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:24:52,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:25:03,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:25:14,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:25:25,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:25:36,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:25:47,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:25:58,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:26:09,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:26:20,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:26:31,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:26:42,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:26:53,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:27:04,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:27:15,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:27:27,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:27:38,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:27:49,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:28:00,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:28:11,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:28:22,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:28:33,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:28:44,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:28:55,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:29:06,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:29:17,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:29:28,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:29:39,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:29:50,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:30:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:30:12,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:30:23,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:30:34,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:30:45,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:30:56,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:31:07,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:31:19,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 20:31:30,$ Bad Value,$ Bad Value,$ Bad Value
